image,relative_path,width,height,MUSIQ,LIQE,Q-Align
normal00725.png,normal00725.png,600.0,400.0,53.145240783691406,3.2543327808380127,4.05078125
normal00726.png,normal00726.png,600.0,400.0,59.240692138671875,3.2535207271575928,4.1171875
normal00727.png,normal00727.png,600.0,400.0,59.240692138671875,3.2535207271575928,4.1171875
normal00728.png,normal00728.png,600.0,400.0,59.240692138671875,3.2535207271575928,4.1171875
normal00729.png,normal00729.png,600.0,400.0,71.08502960205078,3.025949001312256,4.109375
normal00730.png,normal00730.png,600.0,400.0,71.08502960205078,3.025949001312256,4.109375
normal00731.png,normal00731.png,600.0,400.0,76.1126937866211,4.0501298904418945,3.984375
normal00732.png,normal00732.png,600.0,400.0,76.1126937866211,4.0501298904418945,3.984375
normal00733.png,normal00733.png,600.0,400.0,74.51335906982422,3.8472647666931152,4.515625
normal00734.png,normal00734.png,600.0,400.0,74.51335906982422,3.8472647666931152,4.515625
normal00735.png,normal00735.png,600.0,400.0,73.49932861328125,3.337068557739258,4.2578125
normal00736.png,normal00736.png,600.0,400.0,73.49932861328125,3.337068557739258,4.2578125
normal00737.png,normal00737.png,600.0,400.0,66.14005279541016,2.9741408824920654,4.16015625
normal00738.png,normal00738.png,600.0,400.0,66.14005279541016,2.9741408824920654,4.16015625
normal00739.png,normal00739.png,600.0,400.0,68.17940521240234,2.505765438079834,3.8125
normal00740.png,normal00740.png,600.0,400.0,68.17940521240234,2.505765438079834,3.8125
normal00741.png,normal00741.png,600.0,400.0,67.9571762084961,2.3278348445892334,3.904296875
normal00742.png,normal00742.png,600.0,400.0,67.9571762084961,2.3278348445892334,3.904296875
normal00743.png,normal00743.png,600.0,400.0,69.3665542602539,2.770440101623535,4.00390625
normal00744.png,normal00744.png,600.0,400.0,69.3665542602539,2.770440101623535,4.00390625
normal00745.png,normal00745.png,600.0,400.0,64.28736114501953,3.177384853363037,3.619140625
normal00746.png,normal00746.png,600.0,400.0,64.28736114501953,3.177384853363037,3.619140625
normal00747.png,normal00747.png,600.0,400.0,69.06485748291016,3.1216490268707275,3.974609375
normal00748.png,normal00748.png,600.0,400.0,69.06485748291016,3.1216490268707275,3.974609375
normal00749.png,normal00749.png,600.0,400.0,71.40143585205078,3.006481170654297,3.904296875
normal00750.png,normal00750.png,600.0,400.0,71.40143585205078,3.006481170654297,3.904296875
